Code,Digit,Name_EN,Name_KO,Name_JA,Reg,Type,Typo,Pendulum,Staple,Arch,Usage,Possible
4232,54844990,Skull Stalker,,デス・ストーカー,,메인,일반,FALSE,,,0,FALSE
4233,46718686,Hitodenchak,,ヒトデンチャク,,메인,일반,FALSE,,,0,FALSE
4234,17733394,Wood Remains,,森の屍,,메인,일반,FALSE,,,0,FALSE
4235,8783685,Hourglass of Life,,命の砂時計,,메인,일반,FALSE,,,0,FALSE
4236,80516007,Rare Fish,레어 피시,レア・フィッシュ,,엑스트라,융합,FALSE,기타,융합,2,TRUE
4237,17511156,Wood Clown,,ウッド・ジョーカー,,메인,일반,FALSE,,,0,FALSE
4238,43905751,Madjinn Gunn,,魔人銃,,메인,일반,FALSE,,,0,FALSE
4239,89494469,Dark Titan of Terror,악몽의 악흑 마신,暗黒魔神 ナイトメア,,메인,일반,FALSE,,,0,FALSE
4240,16899564,Beautiful Headhuntress,,斬首の美女,,메인,일반,FALSE,,,0,FALSE
4241,42883273,Wodan the Resident of the Forest,,森の住人 ウダン,,메인,효과,FALSE,,,0,FALSE
4242,89272878,Guardian of the Labyrinth,명계의 수호자,冥界の番人,,메인,일반,FALSE,전용,명계,0,FALSE
4243,84285623,Haniwa,,はにわ,,메인,일반,FALSE,,,0,FALSE
4244,41061625,Yashinoki,,ヤシの木,,메인,일반,FALSE,,,0,FALSE
4245,78556320,Vishwar Randi,,ヴィシュワ・ランディー,,메인,일반,FALSE,,,0,FALSE
4246,8944575,The Drdek,,デス・フット,,메인,일반,FALSE,,,0,FALSE
4247,41949033,Dark Assailant,어둠의 암살자,闇の暗殺者,,메인,일반,FALSE,,,0,FALSE
4248,47695416,Candle of Fate,,運命のろうそく,,메인,일반,FALSE,,,0,FALSE
4249,3732747,Water Element,,ウォーター・エレメント,,메인,일반,FALSE,,,0,FALSE
4250,40826495,Dissolverock,마그맨,マグマン,,메인,일반,FALSE,,,0,FALSE
4251,76211194,Meda Bat,다크 나폴레옹,D・ナポレオン,,메인,일반,FALSE,,,0,FALSE
4252,3606209,One Who Hunts Souls,,魂を狩る者,,메인,일반,FALSE,,,0,FALSE
4253,39004808,Root Water,루트 워터,ルート・ウォーター,,메인,일반,FALSE,,,0,FALSE
4254,75499502,Master & Expert,마스터 & 엑스퍼트,マスター・アン・エキスパート,,메인,일반,FALSE,,,0,FALSE
4255,2483611,Water Omotics,물의 무희,水の踊り子,,메인,일반,FALSE,,,0,FALSE
4256,38982356,Hyo,,氷,,메인,일반,FALSE,,,0,FALSE
4257,75376965,Enchanting Mermaid,황홀한 인어,恍惚の人魚,,메인,일반,FALSE,,,0,FALSE
4258,1761063,Nekogal #1,,キャッツ・フェアリー,,메인,일반,FALSE,,,0,FALSE
4259,37160778,Fairywitch,,エンジェル・魔女,,메인,일반,FALSE,,,0,FALSE
4260,64154377,Embryonic Beast,,未熟な悪魔,,메인,일반,FALSE,,,0,FALSE
4261,549481,Prevent Rat,갑옷 쥐,プリヴェント・ラット,,메인,일반,FALSE,,,0,FALSE
4262,37043180,D.D. Warrior,이차원의 전사,異次元の戦士,,메인,효과,FALSE,전용,이차원,0,FALSE
4263,63432835,Stone Armadiller,,ストーン・アルマジラー,,메인,일반,FALSE,,,0,FALSE
4264,99426834,Beastking of the Swamps,,沼地の魔獣王,,메인,효과,FALSE,,,0,FALSE
4265,36821538,Ancient Sorcerer,,古代魔導士,,메인,일반,FALSE,,,0,FALSE
4266,62210247,Lunar Queen Elzaim,,月の女神 エルザェム,,메인,일반,FALSE,,,0,FALSE
4267,15150371,Archfiend Mirror,,悪魔の鏡,,메인,일반,FALSE,,,0,FALSE
4268,25109950,The Little Swordsman of Aile,아일의 꼬마검사,アイルの小剣士,,메인,효과,FALSE,,,0,FALSE
4269,62193699,Rock Ogre Grotto #2,,ウォー・アース,,메인,일반,FALSE,,,0,FALSE
4270,98582704,Wing Egg Elf,,ウィング・エッグ・エルフ,,메인,일반,FALSE,,,0,FALSE
4271,18710707,The Furious Sea King,분노의 해왕,怒りの海王,,메인,일반,FALSE,,,0,FALSE
4272,51371017,Princess of Tsurugi,검의 여왕,剣の女王,,메인,효과,FALSE,,,0,FALSE
4273,97360116,Unknown Warrior of Fiend,악의 무명전사,悪の無名戦士,,메인,일반,FALSE,,,0,FALSE
4274,15507080,Sectarian of Secrets,,闇にしたがう者,,메인,일반,FALSE,,,0,FALSE
4275,50259460,Versago the Destroyer,,破壊神 ヴァサーゴ,,메인,효과,FALSE,,,0,FALSE
4276,96643568,Wetha,,ウェザ,,메인,일반,FALSE,,,0,FALSE
4277,23032273,Megirus Light,,メギラス・ライト,,메인,일반,FALSE,,,0,FALSE
4278,59036972,Mavelus,마브러스,マブラス,,엑스트라,융합,FALSE,기타,융합,0,TRUE
4279,86421986,Ancient Tree of Enlightenment,,悟りの老樹,,메인,일반,FALSE,,,0,FALSE
4280,22910685,Green Phantom King,숲의 영혼왕,緑樹の霊王,,메인,일반,FALSE,전용,숲의,0,FALSE
4281,58314394,Ground Attacker Bugroth,지상전투형 버그로스,陸戦型 バグロス,,메인,일반,FALSE,,,0,FALSE
4282,85309439,Ray & Temperature,북풍과 태양,北風と太陽,,메인,일반,FALSE,,,0,FALSE
4283,11793047,Gorgon Egg,,ゴーゴン・エッグ,,메인,일반,FALSE,,,0,FALSE
4284,58192742,Petit Moth,꼬마 모스,プチモス,,메인,일반,FALSE,,,0,FALSE
4285,84686841,King Fog,안개왕,キング・スモーク,,메인,일반,FALSE,,,0,FALSE
4286,10071456,Protector of the Throne,왕좌의 수호자,王座の守護者,,메인,일반,FALSE,,,0,FALSE
4287,47060154,Mystic Clown,마력의 광대,バーサーカー,,메인,일반,FALSE,,,0,FALSE
4288,83464209,Mystical Sheep #2,영험한 양,スリーピィ,,메인,일반,FALSE,,,0,FALSE
4289,10859908,Holograh,,ホログラー,,메인,일반,FALSE,,,0,FALSE
4290,46247516,Tao the Chanter,,陰陽師 タオ,,메인,일반,FALSE,,,0,FALSE
4291,82742611,Serpent Marauder,,デビル・スネーク,,메인,일반,FALSE,,,0,FALSE
4292,19737320,Gatekeeper,,ゲート・キーパー,,메인,일반,FALSE,,,0,FALSE
4293,45121025,Ogre of the Black Shadow,암흑 귀왕,黒い影の鬼王,,메인,일반,FALSE,,,0,FALSE
4294,72520073,Dark Artist,,闇の芸術家,,메인,효과,FALSE,,,0,FALSE
4295,18914778,Change Slime,,チェンジ・スライム,,메인,일반,FALSE,,,0,FALSE
4296,45909477,Moon Envoy,,月の使者,,메인,일반,FALSE,,,0,FALSE
4297,71407486,Fireyarou,화염의 마신,炎の魔神,,메인,일반,FALSE,,,0,FALSE
4298,7892180,Psychic Kappa,사이코 갑파,サイコ・カッパー,,메인,일반,FALSE,,,0,FALSE
4299,44287299,Masaki the Legendary Swordsman,전설의 검객 마사키,伝説の剣豪 MASAKI,,메인,일반,FALSE,,,0,FALSE
4300,70681994,Dragoness the Wicked Knight,악의 기사 드라고네스,魔装騎士ドラゴネス,,엑스트라,융합,FALSE,기타,융합,0,TRUE
4301,7670542,Bio Plant,,B・プラント,,메인,일반,FALSE,,,0,FALSE
4302,33064647,One-Eyed Shield Dragon,외눈의 방패용,一眼の盾竜,,메인,일반,FALSE,,,0,FALSE
4303,75559356,Cyber Soldier of Darkworld,,魔界の機械兵,,메인,일반,FALSE,,,0,FALSE
4304,2957055,Wicked Dragon with the Ersatz Head,,魔頭を持つ邪竜,,메인,일반,FALSE,,,0,FALSE
4305,38942059,Sonic Maid,,音女,,메인,일반,FALSE,,,0,FALSE
4306,85705804,Kurama,드레이크,ドレイク,,메인,일반,FALSE,,,0,FALSE
4307,61854111,Legendary Sword,전설의 검,伝説の剣,,메인,마법,FALSE,,,0,FALSE
4308,37120512,Sword of Dark Destruction,어둠의 파신검,闇の破神剣,,메인,마법,FALSE,,,0,FALSE
4309,4614116,Dark Energy,어둠의 에너지,闇・エネルギー,,메인,마법,FALSE,,,0,FALSE
4310,40619825,Axe of Despair,데몬의 도끼,デーモンの斧,,메인,마법,FALSE,전용,데몬,0,FALSE
4311,77007920,Laser Cannon Armor,레이저 캐논 아머,レーザー砲機甲鎧,,메인,마법,FALSE,,,0,FALSE
4312,3492538,Insect Armor with Laser Cannon,화기부착 인섹트 아머,火器付機甲鎧,,메인,마법,FALSE,,,0,FALSE
4313,39897277,Elf's Light,,エルフの光,,메인,마법,FALSE,,,0,FALSE
4314,46009906,Beast Fangs,맹수의 이빨,猛獣の歯,,메인,마법,FALSE,,,0,FALSE
4315,2370081,Steel Shell,강철의 등껍질,はがねの甲羅,,메인,마법,FALSE,,,0,FALSE
4316,39774685,Vile Germs,악마균,魔菌,,메인,마법,FALSE,,,0,FALSE
4317,65169794,Black Pendant,검은 펜던트,黒いペンダント,,메인,마법,FALSE,,,0,FALSE
4318,1557499,Silver Bow and Arrow,은화살,銀の弓矢,,메인,마법,FALSE,,,0,FALSE
4319,38552107,Horn of Light,빛의 뿔,光の角,,메인,마법,FALSE,,,0,FALSE
4320,64047146,Horn of the Unicorn,유니콘의 뿔,一角獣のホーン,,메인,마법,FALSE,전용,장착,0,TRUE
4321,1435851,Dragon Treasure,드래곤의 보물,ドラゴンの秘宝,,메인,마법,FALSE,,,0,FALSE
4322,37820550,Electro-Whip,전기 채찍,電撃鞭,,메인,마법,FALSE,,,0,FALSE
4323,63224564,Cyber Shield,사이버 실드,サイバー・ボンテージ,,메인,마법,FALSE,전용,해피,0,FALSE
4324,90219263,Elegant Egotist,만화경 －화려한 분신－,万華鏡－華麗なる分身－,,메인,마법,FALSE,전용,해피,0,TRUE
4325,36607978,Mystical Moon,마성의 달,魔性の月,,메인,마법,FALSE,,,0,FALSE
4326,63102017,Stop Defense,수비봉인,『守備』封じ,,메인,마법,FALSE,,,0,FALSE
4327,99597615,Malevolent Nuzzler,악마의 키스,悪魔のくちづけ,,메인,마법,FALSE,,,0,FALSE
4328,15052462,Violet Crystal,자수정,紫水晶,,메인,마법,FALSE,,,0,FALSE
4329,91595718,Book of Secret Arts,비술서,秘術の書,,메인,마법,FALSE,,,0,FALSE
4330,98374133,Invigoration,각성의 빛,覚醒,,메인,마법,FALSE,,,0,FALSE
4331,25769732,Machine Conversion Factory,기계 개조 공장,機械改造工場,,메인,마법,FALSE,,,0,FALSE
4332,51267887,Raise Body Heat,체온 상승,体温の上昇,,메인,마법,FALSE,,,0,FALSE
4333,98252586,Follow Wind,팔로우 윈드,フォロー・ウィンド,,메인,마법,FALSE,,,0,FALSE
4334,77027445,Power of Kaishin,포세이돈의 힘,ポセイドンの力,,메인,마법,FALSE,,,0,FALSE
4335,50045299,Dragon Capture Jar,드래곤족 봉인항아리,ドラゴン族・封印の壺,,메인,함정,FALSE,,,0,FALSE
4336,87430998,Forest,숲,森,,메인,마법,FALSE,,,0,FALSE
4337,23424603,Wasteland,황야,荒野,,메인,마법,FALSE,,,0,FALSE
4338,50913601,Mountain,산,山,,메인,마법,FALSE,,,0,FALSE
4339,86318356,Sogen,초원,草原,,메인,마법,FALSE,,,0,FALSE
4340,22702055,Umi,바다,海,,메인,마법,FALSE,,,0,FALSE
4341,59197169,Yami,어둠,闇,,메인,마법,FALSE,,,0,FALSE
4342,53129443,Dark Hole,블랙홀,ブラック・ホール,,메인,마법,FALSE,준범용,범용,180,TRUE
4343,12580477,Raigeki,번개,サンダー・ボルト,준제한,메인,마법,FALSE,범용,범용,1676,TRUE
4344,58074572,Mooyan Curry,,モウヤンのカレー,,메인,마법,FALSE,,,0,FALSE
4345,38199696,Red Medicine,레드 포션,レッド・ポーション,,메인,마법,FALSE,,,0,FALSE
4346,11868825,Goblin's Secret Remedy,고블린의 비약,ゴブリンの秘薬,,메인,마법,FALSE,,,0,FALSE
4347,47852924,Soul of the Pure,천사의 순혈,天使の生き血,,메인,마법,FALSE,,,0,FALSE
4348,84257640,Dian Keto the Cure Master,치료의 신 다이안 켓,治療の神 ディアン・ケト,,메인,마법,FALSE,,,0,FALSE
4349,76103675,Sparks,스파크,火の粉,,메인,마법,FALSE,,,0,FALSE
4350,46130346,Hinotama,파이어 볼,ファイヤー・ボール,,메인,마법,FALSE,,,0,FALSE
4351,73134082,Final Flame,화형,火あぶりの刑,,메인,마법,FALSE,,,0,FALSE
4352,19523799,Ookazi,대화재,昼夜の大火事,,메인,마법,FALSE,,,0,FALSE
4353,46918794,Tremendous Fire,화염 지옥,火炎地獄,,메인,마법,FALSE,,,0,FALSE
4354,72302403,Swords of Revealing Light,빛의 봉인검,光の護封剣,,메인,마법,FALSE,범용,범용,6,TRUE
4355,18807109,Spellbinding Circle,육망성의 저주,六芒星の呪縛,,메인,함정,FALSE,,,0,FALSE
4356,45895206,Dark-Piercing Light,어둠을 없애는 빛,闇をかき消す光,,메인,마법,FALSE,,,0,FALSE
4357,71280811,Yaranzo,,ヤランゾ,,메인,일반,FALSE,,,0,FALSE
4358,12829151,Kanan the Swordmistress,여검사 카난,女剣士カナン,,메인,일반,FALSE,,,0,FALSE
4359,44073668,Takriminos,타크리미노스,タクリミノス,,메인,일반,FALSE,,,0,FALSE
4360,71068263,Stuffed Animal,식인 곰인형,くいぐるみ,,메인,일반,FALSE,,,0,FALSE
4361,7562372,Megasonic Eye,,メガソニック・アイ,,메인,일반,FALSE,,,0,FALSE
4362,33951077,Super War-Lion,슈퍼 워 라이온,スーパー・ウォー・ライオン,,메인,의식,FALSE,전용,없음,0,FALSE
4363,70345785,Yamadron,야마도란,ヤマドラン,,메인,일반,FALSE,,,0,FALSE
4364,6740720,Seiyaryu,홀리 나이트 드래곤,ホーリー・ナイト・ドラゴン,,메인,일반,FALSE,전용,홀리나이츠,0,FALSE
4365,33734439,Three-Legged Zombies,,２人３脚ゾンビ,,메인,일반,FALSE,,,0,FALSE
4366,69123138,Zera the Mant,제라,ゼラ,,메인,의식,FALSE,전용,없음,0,FALSE
4367,5628232,Flying Penguin,토비 펭귄,トビペンギン,,메인,일반,FALSE,전용,펭귄,0,FALSE
4368,32012841,Millennium Shield,천년 방패,千年の盾,,메인,일반,FALSE,,,0,FALSE
4368,32012842,Millennium Shield,천년 방패,千年の盾,,메인,일반,FALSE,,,0,FALSE
4369,68401546,Fairy's Gift,요정의 선물,妖精の贈りもの,,메인,일반,FALSE,,,0,FALSE
4370,5405694,Black Luster Soldier,카오스 솔저,カオス・ソルジャー,,메인,의식,FALSE,전용,카오스,0,FALSE
4371,31890399,Fiend's Mirror,데블즈 미러,デビルズ・ミラー,,메인,의식,FALSE,전용,없음,0,FALSE
4372,67284908,Labyrinth Wall,미궁출현－래버린스 월－,迷宮壁－ラビリンス・ウォール－,,메인,일반,FALSE,,,0,FALSE
4373,94773007,Jirai Gumo,지뢰거미,地雷蜘蛛,,메인,효과,FALSE,,,0,FALSE
4374,30778711,Shadow Ghoul,섀도우 구울,シャドウ・グール,,메인,효과,FALSE,,,0,FALSE
4375,63162310,Wall Shadow,월 섀도우,ウォール・シャドウ,,메인,효과,FALSE,,,0,FALSE
4376,99551425,Labyrinth Tank,미궁의 마전차,迷宮の魔戦車,,엑스트라,융합,FALSE,기타,융합,0,FALSE
4377,25955164,Sanga of the Thunder,번개 마신－썬가,雷魔神－サンガ,,메인,효과,FALSE,,,0,FALSE
4378,62340868,Kazejin,풍 마신－휴가,風魔神－ヒューガ,,메인,효과,FALSE,,,0,FALSE
4379,98434877,Suijin,수 마신－스가,水魔神－スーガ,,메인,효과,FALSE,,,0,FALSE
4380,25833572,Gate Guardian,게이트 가디언,ゲート・ガーディアン,,메인,효과,FALSE,기타,,0,FALSE
4381,51228280,Dungeon Worm,,ダンジョン・ワーム,,메인,일반,FALSE,,,0,FALSE
4382,97612389,Monster Tamer,,地獄の魔物使い,,메인,일반,FALSE,,,0,FALSE
4383,24611934,Ryu-Kishin Powered,마력을 얻은 가고일,ガーゴイル・パワード,,메인,일반,FALSE,,,0,FALSE
4384,50005633,Swordstalker,스워드 스토커,復讐のソード・ストーカー,,메인,일반,FALSE,,,0,FALSE
4385,97590747,La Jinn the Mystical Genie of the Lamp,램프의 요정 라 진,ランプの魔精・ラ・ジーン,,메인,일반,FALSE,,,0,FALSE
4385,97590748,La Jinn the Mystical Genie of the Lamp,램프의 요정 라 진,ランプの魔精・ラ・ジーン,,메인,일반,FALSE,,,0,FALSE
4386,23995346,Blue-Eyes Ultimate Dragon,궁극의 푸른 눈의 백룡,青眼の究極竜,,엑스트라,융합,FALSE,전용,백룡,1,TRUE
4386,23995347,Blue-Eyes Ultimate Dragon,궁극의 푸른 눈의 백룡,青眼の究極竜,,엑스트라,융합,FALSE,전용,백룡,1,TRUE
4387,59383041,Toon Alligator,툰 앨리게이터,トゥーン・アリゲーター,,메인,일반,FALSE,전용,툰,0,FALSE
4388,26378150,Rude Kaiser,루드 카이저,ルード・カイザー,,메인,일반,FALSE,,,0,FALSE
4389,62762898,Parrot Dragon,,パロット・ドラゴン,,메인,일반,FALSE,,,0,FALSE
4390,99261403,Dark Rabbit,,ダーク・ラビット,,메인,일반,FALSE,,,0,FALSE
4391,25655502,Bickuribox,데블 박스,デビル・ボックス,,엑스트라,융합,FALSE,기타,융합,0,FALSE
4392,52040216,Harpie's Pet Dragon,해피의 애완 드래곤,ハーピィズペット竜,,메인,효과,FALSE,전용,해피,0,FALSE
4393,98049915,Mystic Lamp,마법의 램프,魔法のランプ,,메인,효과,FALSE,,,0,FALSE
4394,24433920,Pendulum Machine,칼날 고문 기계,振り子刃の拷問機械,,메인,일반,FALSE,,,0,FALSE
4395,51828629,Giltia the D. Knight,마법 기사 길티어,魔導騎士ギルティア,,엑스트라,융합,FALSE,기타,융합,1,TRUE
4396,87322377,Launcher Spider,TM－1 런처 스파이더,TM－１ランチャースパイダー,,메인,일반,FALSE,,,0,FALSE
4397,24311372,Zoa,데블 조아,デビルゾア,,메인,일반,FALSE,,,0,FALSE
4398,50705071,Metalzoa,메탈 데블 조아,メタル・デビルゾア,,메인,효과,FALSE,,,0,FALSE
4399,86100785,Zone Eater,,ゾーン・イーター,,메인,효과,FALSE,,,0,FALSE
4400,13599884,Steel Scorpion,강철의 스콜피온,鉄のサソリ,,메인,효과,FALSE,,,0,FALSE
4401,59983499,Dancing Elf,댄싱 엘프,ダンシング・エルフ,,메인,일반,FALSE,,,0,FALSE
4402,86088138,Ocubeam,천사의 귀,エンゼル・イヤーズ,,메인,일반,FALSE,,,0,FALSE
4403,12472242,Leghul,레글,レッグル,,메인,효과,FALSE,,,0,FALSE
4404,58861941,Ooguchi,빅 마우스,ラージマウス,,메인,효과,FALSE,,,0,FALSE
4405,85255550,Swordsman from a Distant Land,,異国の剣士,,메인,효과,FALSE,,,0,FALSE
4406,11250655,Emperor of the Land and Sea,,水陸の帝王,,메인,일반,FALSE,,,0,FALSE
4407,48649353,Ushi Oni,도깨비소,牛鬼,,메인,일반,FALSE,,,0,FALSE
4408,84133008,Monster Eye,,モンスター・アイ,,메인,효과,FALSE,,,0,FALSE
4409,10538007,Leogun,레오군,レオグン,,메인,일반,FALSE,,,0,FALSE
4410,47922711,Tatsunootoshigo,,シーホース,,메인,일반,FALSE,,,0,FALSE
4411,73911410,Sword Slasher,,キラー・マシーン,,메인,일반,FALSE,,,0,FALSE
4412,10315429,Yaiba Robo,,カッター・ロボ,,메인,일반,FALSE,,,0,FALSE
4413,46700124,Machine King,기계왕,機械王,,메인,효과,FALSE,,,0,FALSE
4414,72299832,Giant Mech-Soldier,,機械の巨兵,,메인,일반,FALSE,,,0,FALSE
4415,9293977,Metal Dragon,메탈 드래곤,メタル・ドラゴン,,엑스트라,융합,FALSE,기타,융합,0,TRUE
4416,45688586,Karakuri Spider,자동기계 거미,カラクリ蜘蛛,,메인,효과,FALSE,전용,자동기계,0,FALSE
4417,72076281,Bat,,バット,,메인,일반,FALSE,,,0,FALSE
4418,8471389,Giga-Tech Wolf,기가테크 울프,ギガテック・ウルフ,,메인,일반,FALSE,,,0,FALSE
4419,44865098,Cyber Soldier,,機械の兵隊,,메인,일반,FALSE,,,0,FALSE
4420,71950093,Shovel Crusher,,シャベル・クラッシャー,,메인,일반,FALSE,,,0,FALSE
4421,7359741,Mechanicalchaser,메카 헌터,メカ・ハンター,,메인,일반,FALSE,,,0,FALSE
4422,34743446,Blocker,블로커,ブロッカー,,메인,일반,FALSE,,,0,FALSE
4423,70138455,Blast Juggler,미스터 폭탄,ミスター・ボンバー,,메인,효과,FALSE,,,0,FALSE
4424,7526150,Golgoil,,ゴルゴイル,,메인,일반,FALSE,,,0,FALSE
4425,33621868,Giganto,,ギガント,,메인,일반,FALSE,,,0,FALSE
4426,69015963,Cyber-Stein,데블 프랑켄,デビル・フランケン,제한,메인,효과,FALSE,준범용,범용,43,TRUE
4427,6400512,Cyber Commander,,コマンダー,,메인,일반,FALSE,,,0,FALSE
4428,32809211,Jinzo #7,인조인간 7호,人造人間７号,,메인,효과,FALSE,전용,인조인간,0,FALSE
4429,69893315,Dice Armadillo,,ダイス・アルマジロ,,메인,일반,FALSE,,,0,FALSE
4430,95288024,Sky Dragon,,天空竜,,메인,일반,FALSE,,,0,FALSE
4431,31786629,Thunder Dragon,썬더 드래곤,サンダー・ドラゴン,,메인,효과,FALSE,전용,썬더드래곤,111,TRUE
4432,68171737,Stone Dragon,,ストーン・ドラゴン,,메인,일반,FALSE,,,0,FALSE
4433,94566432,Kaiser Dragon,,カイザー・ドラゴン,,엑스트라,융합,FALSE,전용,없음,0,FALSE
4434,31560081,Magician of Faith,성스러운 마술사,聖なる魔術師,,메인,효과,FALSE,,,0,TRUE
4435,67959180,Goddess of Whim,변덕스런 여신,きまぐれの女神,,메인,효과,FALSE,,,0,FALSE
